name,code,color,height,img_name,price,country
ПЕРЛ,5850,зеленый,250,5d088de74679da50d7cd08af9e0519b7.jpg,1639.39,ТУРЦИЯ
ПЕРЛ,5879,оливковый,250,ab9c057bc87b3d33802be66b794e45ec.png,1639.39,ТУРЦИЯ
ПЛЭЙН BLACK-OUT,225,белый,200,13fb01bd0f7e3492a5be8c0d18fe73bd.jpg,885.29,КИТАЙ
ПЛЭЙН BLACK-OUT,1852,серый,200,852efb30f48cc49328d4b78277814afb.jpg,885.29,КИТАЙ
ПЛЭЙН BLACK-OUT,2261,св. бежевый,200,7bf16a6275e1ea20fcbb269d91ef6d3c.jpg,885.29,КИТАЙ
ПОЛЬКА BLACK-OUT,5302,синий,195,fd35297257af4ffffed9dc0067a27015.jpg,3114.65,ГЕРМАНИЯ
ПРОВАНС,225,белый,260,1e128cc78f8a06e5c35d88095e316102.jpg,2320.75,КОРЕЯ
ПТИЧКИ,225,белый,200,95afb52175640116a4ced7a07bc08916.jpg,1456.70,ФИНЛЯНДИЯ
ПТИЧКИ,2406,бежевый,200,b02c43c55c2f49d32d9da6312cccd317.jpg,1456.70,ФИНЛЯНДИЯ
ПУЭБЛО BLACK-OUT,2406,бежевый,200,cdfb3a9a942e9cbee060e412d804fece.jpg,1508.22,КИТАЙ
ПУЭБЛО BLACK-OUT,2870,коричневый,200,c2821e0b671fa54fb822cf42f0b192ad.jpg,1508.22,КИТАЙ
РАПСОДИЯ,1608,св. серый,200,8718fdfeae0824aeeb78e03eee094154.jpg,1539.05,ТУРЦИЯ
РАПСОДИЯ,2261,св. бежевый,200,4866b88c802f88a4a0d80834206a443a.jpg,1539.05,ТУРЦИЯ
РАПСОДИЯ,2865,мокко,200,43f76b674561726864fae9a562ee62ad.jpg,1539.05,ТУРЦИЯ
РИВЬЕРА,2259,магнолия,230,0c7c14803c64582381bdeadb9f014484.jpg,3091.37,ГЕРМАНИЯ
РИВЬЕРА,5480,аква,230,9a53a648ac1768c6af806b488f2be129.jpg,3091.37,ГЕРМАНИЯ
РУАН,225,белый,220,69d851647ddff7b8e1949ed002995e84.jpg,830.21,КИТАЙ
РУАН,1608,св. серый,220,320e88042f0e4895a052402d8b88a1be.jpg,830.21,КИТАЙ
РУАН,1852,серый,220,187bdd08f00b994dd5d23b9aa5cf28dd.jpg,830.21,КИТАЙ
РУАН,2261,св. бежевый,220,c2d29fbfe8a43c3dd6823fa26844da4d.jpg,830.21,КИТАЙ
САМИРА,225,белый,240,53c1ddd2d8953d7999f6a9c5df19c4d1.jpg,3051.29,ГЕРМАНИЯ
САМИРА,2406,бежевый,240,0956116950ae8a8773356d0d158f56dd.jpg,3051.29,ГЕРМАНИЯ
САМИРА,2870,коричневый,240,40d47cacbf420e9db2da59376ec422f2.jpg,3051.29,ГЕРМАНИЯ
САМИРА,5612,бирюзовый,240,3e4020d9d54005d467cb7dfa1266f8b8.jpg,3051.29,ГЕРМАНИЯ
САТАРА,2746,т.бежевый,240,9b90f35b362831d3ca09e27482898d93.jpg,1788.38,ТАЙВАНЬ
САТАРА,2870,коричневый,240,b865d6a657cbe03b639b2b2b9488024f.jpg,1788.38,ТАЙВАНЬ
САТИН BLACK-OUT,225,белый,195,9ea6e507387765103b2af496556e93a8.jpg,1548.86,ШВЕЦИЯ
САТИН BLACK-OUT,1608,св. серый,195,15d0b9d8ca4c460daf6d1b53acabd462.jpg,1548.86,ШВЕЦИЯ
САТИН BLACK-OUT,1854,графит,195,1dca1534cb79c64951f13eb028ae9b25.jpg,1548.86,ШВЕЦИЯ
САТИН BLACK-OUT,2261,св. бежевый,195,573f15e27ce087c7648ed99379e9c103.jpg,1548.86,ШВЕЦИЯ
САТИН BLACK-OUT,5470,т. синий,195,d31004b33ee896c46ebb8f3442700651.jpg,1548.86,ШВЕЦИЯ
САТИН BLACK-OUT,7013,серебро,195,1417973b37ae9403defc56d53b0b5798.jpg,1548.86,ШВЕЦИЯ
САФАРИ,2261,св. бежевый,240,173e960516fe268be2d78c789193d19c.jpg,1140.42,КИТАЙ
САФАРИ,2406,бежевый,240,ba7490bcd5c30f3c98f29d094fee2f4d.jpg,1140.42,КИТАЙ
САФАРИ,2868,св. коричневый,240,b427d37d86cdb33da30cac998035919c.jpg,1140.42,КИТАЙ
САФАРИ,2870,коричневый,240,f9b2144b52deb03e5c2d7a41df8430ee.jpg,1140.42,КИТАЙ
СИДЕ ВО,225,белый,280,3fc855849a33462895bcf6ca1e334bb7.jpg,1630.32,КИТАЙ 
СИДЕ ВО,1608,св. серый,280,8f2d216da924024536ad48ea3120c576.jpg,1630.32,КИТАЙ 
СИДЕ ВО,2259,магнолия,280,99043dc64e0b68d11a5924ef22201c2e.jpg,1630.32,КИТАЙ 
СИДЕ ВО,2406,бежевый,280,3d56e40fdf416b378e60225f5a2cada8.jpg,1630.32,КИТАЙ 
СИЛКСКРИН,225,белый,240,b03834bab272751ee1b8565a2c162103.jpg,4138.18,ГЕРМАНИЯ
СИЛКСКРИН,1608,серый,240,d6a1e48b28908e7cd4a0c1f88a5394aa.jpg,4138.18,ГЕРМАНИЯ
СИЛЬВИЯ,1608,св. серый,195,96d5290bafaa35b547f105e56c17474a.jpg,1508.69,ГЕРМАНИЯ
СИЛЬВИЯ,2259,магнолия,195,2deb7563f6aa6853b3f4886c40490a52.jpg,1508.69,ГЕРМАНИЯ
СИЛЬВИЯ,2261,св. бежевый,195,597472eebc3b4c964cc4e43fbaaaac2a.jpg,1508.69,ГЕРМАНИЯ
СКАЗКА,225,белый,200,afd5ca6073c8661ff4cf44f6ff9c858f.jpg,1559.21,ТУРЦИЯ
СКАНДИ,1852,серый,200,ec3cbca21a09702cc29583d06df0f674.jpg,1559.21,ТУРЦИЯ
СКАНДИ,5612,бирюзовый,200,a12fde2bf2ac7892b6bf34f23d5236a9.jpg,1559.21,ТУРЦИЯ
СКАНДИ,5852,салатовый,200,c92f03cd06ff5ade146ec382b177ad0f.jpg,1559.21,ТУРЦИЯ
СКРИН 1%,225,белый,300,fefd50f8a624ab9fcb2d1b46a5d99bef.jpg,2676.56,КИТАЙ
СКРИН 1%,1608,св. серый,300,ebbf67ea7f5172cc480180740708f1a5.jpg,2676.56,КИТАЙ
СКРИН 1%,2261,св. бежевый,300,a20cc50bbab4dbee458fe1fe888760e1.jpg,2676.56,КИТАЙ
СКРИН 3%,1852,серый,200,097b389d6ea169c538c0126bab4860bb.jpg,2504.50,КИТАЙ
СКРИН 3%,1852,серый,300,2cc156b87db0cff9784555efa6c419f9.jpg,2504.50,КИТАЙ
СКРИН 3%,2259,бежевый,300,b002c10523dc8f7965f070e2834ac5a1.jpg,2504.50,КИТАЙ
СКРИН 5%,225,белый,250,437f1dfe7d958c1909d6c8995b2d6770.jpg,2284.15,КИТАЙ
СКРИН 5%,225,белый,300,8cd1a82e1d7bcdb5c6d74bed7f932638.jpg,2284.15,КИТАЙ
СКРИН 5%,1608,св.серый,250,ed779c9f80150c1b02eba4ef41ac2367.jpg,2284.15,КИТАЙ
СКРИН 5%,1608,св.серый,300,0be50d28cda5fbfbfc26ee3edb217314.jpg,2284.15,КИТАЙ
СКРИН 5%,1852,серый,200,a29b468c211cbf4c1996a09210cfc427.jpg,2284.15,КИТАЙ
СКРИН 5%,1852,серый,250,5904d022d036edd90c388ab5a8e2a44c.jpg,2284.15,КИТАЙ
СКРИН 5%,1852,серый,300,4fc87bf0298881ae6ac4545a059b5b6a.jpg,2284.15,КИТАЙ
СКРИН 5%,1881,т.серый,300,fb3673a400a79012459ee95ee821a5df.jpg,2284.15,КИТАЙ
СКРИН 5%,1908,черный,300,812b0f9543640f102a1fab6c86459986.jpg,2284.15,КИТАЙ
СКРИН 5%,2259,бежевый,250,068f4dc937ba3ce6902acedc0d2e4465.jpg,2284.15,КИТАЙ
СКРИН 5%,2259,бежевый,300,da944301cf680d3773f42f8e2c38880a.jpg,2284.15,КИТАЙ
СКРИН 5%,2261,св.бежевый,300,8b524561c175b5c88f0b15827c0f4c89.jpg,2284.15,КИТАЙ
СКРИН 5%,2406,т.бежевый,250,87dee916d16296217f8aa7cc87006d64.jpg,2284.15,КИТАЙ
СОФИЯ,225,белый,200,43c73517d01d7091c779e2276ba582d0.jpg,885.29,КИТАЙ
СОФИЯ,1852,серый,200,cfac417412b8e40c724d1e0217cc29f1.jpg,885.29,КИТАЙ
СОФИЯ,2259,магнолия,200,4b16e72cb91159972174c9a9fefc7589.jpg,885.29,КИТАЙ
СОФИЯ,2406,бежевый,200,58ab183242c51cab3e5bbd2f9d165464.jpg,885.29,КИТАЙ
ТАЛЬНИК,1881,темно-серый,250,b4c49f504140d73b989ed93a0ce42de8.png,1673.99,КИТАЙ
ТАЛЬНИК,2261,светло-бежевый,250,46746f8594e2646e9d795ab6f6a4de1e.jpg,1673.99,КИТАЙ
ТОЛЕДО,225,белый,200,cb3c42dcfae55ce4f4874a21f29a32f3.jpg,2810.58,ГЕРМАНИЯ
ТРОПИК,225,белый,240,cca1dfbd4ae1534dfeb658560982a74c.jpg,2720.44,ГЕРМАНИЯ
ТРОПИК,1852,серый,240,a16d8baa022c3f75c532b2ed2ba828df.jpg,2720.44,ГЕРМАНИЯ
ФЛОРА,225,белый,200,f01020ee13424f6c9f1eb45bf774296d.jpg,1456.70,ФИНЛЯНДИЯ
ХАРИЗМА,225,белый,210,3b44a9d9257be5498c34951f2bf2448b.png,1453.03,ГЕРМАНИЯ
ХАРИЗМА,7013,серебро,210,2298e8cccb33e178504571bb5ddf505c.jpg,1453.03,ГЕРМАНИЯ
ЧЕЛСИ,1907,серый,230,4cfd9aee8b46034f2cc43f9aedcb115d.jpg,2717.65,ГЕРМАНИЯ
ЧЕЛСИ,2407,бежевый ,230,f2ca133d126588df99c0705707241f6a.jpg,2717.65,ГЕРМАНИЯ
ЧЕЛСИ,4082,св. розовый,230,024d4c81334b90cd294bdf1aeb502cf6.jpg,2717.65,ГЕРМАНИЯ
ШАНТУНГ,225,белый,180,9e08bcc471eea2a989f1cc96d5d11d09.png,1054.90,ТАЙВАНЬ
ШАНХАЙ,2868,св.коричневый,180,0dc460ee9f3a9ab804fc4752f69f9b7a.jpg,2045.54,ТАЙВАНЬ
ШАТО,225,белый,230,ee890dbca6c937e927d7d7d702fa73b2.jpg,3444.48,ГЕРМАНИЯ
ШАТО,1881,серый,230,3456c1f9042b9f875240b0205a8a2134.jpg,3444.48,ГЕРМАНИЯ
ШЁЛК,225,белый,200,bcf536134571f4300d5f907fced5c7b7.jpg,1125.49,ТАЙВАНЬ
ШЁЛК,1608,жемчужно-серый,200,9a134b05832da0a09e4259d8c97382b7.jpg,1125.49,ТАЙВАНЬ
ШЁЛК,2261,св. лимонный,200,2622f219a3841385dffbd1dcccbde4ae.jpg,1125.49,ТАЙВАНЬ
ШЁЛК,2549,св.бежевый,200,45d53006d2f62e90c2ea0062b11a0345.jpg,1125.49,ТАЙВАНЬ
ШЁЛК,2746,т.бежевый,200,af38696d84207c9ed3c2b5297edd1297.jpg,1125.49,ТАЙВАНЬ
ШЁЛК,2871,коричневый,200,d7a6c7dd550f30f08fd22451e9eebeff.jpg,1125.49,ТАЙВАНЬ
ШЁЛК,3465,желтый,200,8e05a716e3405c5065de37c701e0642d.jpg,1125.49,ТАЙВАНЬ
ШЁЛК,4240,персиковый,200,7f273a1d57db074974e53aa8e03fb020.jpg,1125.49,ТАЙВАНЬ
ШЁЛК,4454,бордо,200,b1824d0336f5dc60d94349c829fa1334.jpg,1125.49,ТАЙВАНЬ
ШЁЛК,4803,сиреневый,200,7adc23dae891a8ef2e8982509f39281a.jpg,1125.49,ТАЙВАНЬ
ШЁЛК,5172,морозно-голубой(светлый),200,4e9e802087a69737d2a2133691664c5a.jpg,1125.49,ТАЙВАНЬ
ШЁЛК,5608,св.зеленый,200,98f4c88c7b600162ba0948ca48208d2d.jpg,1125.49,ТАЙВАНЬ
ШЁЛК,5992,бирюзовый,200,723fa20eafa6edb3ff9a16d29d4cad65.jpg,1125.49,ТАЙВАНЬ
ЭЛВИС,2261,светло-бежевый 2261,195,1f9c5ee934df475aa8c513461e61c3ec.jpg,1637.01,ГЕРМАНИЯ
ЭЛЬБА,225,белый,220,4d1c9b69a843bfb805933d7caeb56c90.jpg,762.56,КИТАЙ
ЭЛЬБА,2259,магнолия,220,e5b6fdf2cda05801ab0513e33b01a1d5.jpg,762.56,КИТАЙ
ЭЛЬБА,2261,св. бежевый,220,18899e0daba2891aaada28cfff8a90fe.jpg,762.56,КИТАЙ
ЭЛЬБА,2840,карамель,220,ca5d7b2e4c9b56bc237d99e3883f42fe.jpg,762.56,КИТАЙ
ЭЛЬБА,2870,коричневый,220,64a5d2261e0483454e34a50fd10806e1.jpg,762.56,КИТАЙ
ЭЛЬБА,4063,персиковый,220,24ea8e2a5ec83fc9d07cc618f490e52d.jpg,762.56,КИТАЙ
ЭЛЬБА,5879,оливковый,220,d13d2af3e337c96fc2cb024b4cd980e5.jpg,762.56,КИТАЙ
ЮТА,1608,св. серый,300,671db2d0549bdd7ec9678455c60dfc99.jpg,1258.17,КИТАЙ
ЮТА,2406,бежевый,300,5f4bc014d9ff45206d7fdc6ce095a68d.jpg,1258.17,КИТАЙ
ЮТА,2868,св. коричневый,300,5ceb4f009e435a6ec8aa756dbc87fb81.jpg,1258.17,КИТАЙ
ЮТА BLACK-OUT,1608,св. серый,290,96b4cfb4213d6e3404a9c6b658ba5c8a.jpg,1848.59,КИТАЙ
ЮТА BLACK-OUT,2259,магнолия,290,888d5ef01e79a4b66f8c7ca4758d30f0.jpg,1848.59,КИТАЙ
ЮТА BLACK-OUT,2261,св. бежевый,290,235451233dffc5b04a1d740b723a1bfd.jpg,1848.59,КИТАЙ
ЮТА BLACK-OUT,2406,бежевый,290,de38740dad6e952db975f920dfd998c1.jpg,1848.59,КИТАЙ
ЮТА BLACK-OUT,2870,коричневый,290,d22aaf5ac23943fd812959d5bfa235f7.jpg,1848.59,КИТАЙ
ЯМАЙКА,1608,светло-серый,230,d27077687bb8ba163154c2a502864b38.jpg,2724.82,ГЕРМАНИЯ
ЯМАЙКА,1852,серый,230,ad27ee4b89a1ca3b3d24f93b66869c89.jpg,2724.82,ГЕРМАНИЯ
ЯМАЙКА,1854,графит,230,db4016db33fa952b769488a27561b951.jpg,2724.82,ГЕРМАНИЯ
ЯМАЙКА,2261,светло-бежевый,230,4ab5aab30e49504d08b97e4fd87105f9.jpg,2724.82,ГЕРМАНИЯ
ЯМАЙКА,2406,бежевый,230,0acaaa5b278f655640a6c7e7a4767789.jpg,2724.82,ГЕРМАНИЯ
ЯМАЙКА,2552,кремовый,230,fdb13ff9108f1bab854dbebc26a7d719.jpg,2724.82,ГЕРМАНИЯ
ЯМАЙКА,2875,каштановый,230,2570be74f7324e52e3d611ba4416a745.jpg,2724.82,ГЕРМАНИЯ
ЯМАЙКА,5173,голубой,230,6573708f556c60d4c8b294c3334acf46.jpg,2724.82,ГЕРМАНИЯ
ЯСМИН,1608,св. серый,230,6e61a697804dd2e7135be827148b493c.jpg,3458.78,ГЕРМАНИЯ
