ID,Type,Name,Published,Visibility in catalog,Description,Tax status,Tax class,In stock?,Regular price,Categories,Images,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
2276,variation,ЛИМА ПЕРЛА - белый,1,visible,225,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/53b651924194bec18f4e2c970aed0793.png,id:2275,цвет,белый,,0,,,,,,,,,,,,,,,,,,,,,
2278,variation,ЛИМА ПЕРЛА - серый,1,visible,1852,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/c227b35f5b5f062a6fe468b84abee40c.png,id:2275,цвет,серый,,0,,,,,,,,,,,,,,,,,,,,,
2280,variation,ЛИМА ПЕРЛА - св.бежевый,1,visible,2261,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/b0175f8c8de7dffb461847fe40350783.png,id:2275,цвет,св.бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2282,variation,ЛИМА ПЕРЛА - т.бежевый,1,visible,2746,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/9357052f27dfd245d9bf42e4ba8905d7.png,id:2275,цвет,т.бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2283,variable,ЛИНА,1,visible,Рулонные жалюзи ЛИНА,taxable,,1,,Рулонные жалюзи,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/1c5914250f4d83cccafc14cf8d1dd7a1.jpg,,цвет,"св. серый, т. серый, магнолия, св. бежевый, бежевый",1,0,св. серый,Ширина рулона (м),2.2,1,0,Страна,КИТАЙ,1,0,price,632.83,0,0,custom_category_link,http://kubanzhalyuzi.ru/?p=934,0,0,tone,multitone,0,0
2284,variation,ЛИНА - св. серый,1,visible,1608,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/1c5914250f4d83cccafc14cf8d1dd7a1.jpg,id:2283,цвет,св. серый,,0,,,,,,,,,,,,,,,,,,,,,
2286,variation,ЛИНА - т. серый,1,visible,1881,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/06f3b9c66805545cdb213e254208bda1.jpg,id:2283,цвет,т. серый,,0,,,,,,,,,,,,,,,,,,,,,
2288,variation,ЛИНА - магнолия,1,visible,2259,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/5ab6c1bb70e7e2f5ad8105f04b49844c.jpg,id:2283,цвет,магнолия,,0,,,,,,,,,,,,,,,,,,,,,
2290,variation,ЛИНА - св. бежевый,1,visible,2261,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/512c0a4fd54b7e0a25760ad78ff00156.jpg,id:2283,цвет,св. бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2292,variation,ЛИНА - бежевый,1,visible,2406,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/8abd01de86e956b32a964f9d5c944ab6.jpg,id:2283,цвет,бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2293,variable,ЛИНА BLACK-OUT,1,visible,Рулонные жалюзи ЛИНА BLACK-OUT,taxable,,1,,Рулонные жалюзи,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/5862010e158f1a985591cc6f85e29786.jpg,,цвет,"св. серый, т. серый, магнолия, св. бежевый, бежевый",1,0,св. серый,Ширина рулона (м),2.2,1,0,Страна,КИТАЙ,1,0,price,974.51,0,0,custom_category_link,http://kubanzhalyuzi.ru/?p=934,0,0,tone,multitone,0,0
2294,variation,ЛИНА BLACK-OUT - св. серый,1,visible,1608,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/5862010e158f1a985591cc6f85e29786.jpg,id:2293,цвет,св. серый,,0,,,,,,,,,,,,,,,,,,,,,
2296,variation,ЛИНА BLACK-OUT - т. серый,1,visible,1881,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/023ab54af95053334573648b61612086.jpg,id:2293,цвет,т. серый,,0,,,,,,,,,,,,,,,,,,,,,
2298,variation,ЛИНА BLACK-OUT - магнолия,1,visible,2259,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/64f880155024274f5a04d634ea4a48f3.jpg,id:2293,цвет,магнолия,,0,,,,,,,,,,,,,,,,,,,,,
2300,variation,ЛИНА BLACK-OUT - св. бежевый,1,visible,2261,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/1cf55e46ff513acebb35aeff95381dc5.jpg,id:2293,цвет,св. бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2302,variation,ЛИНА BLACK-OUT - бежевый,1,visible,2406,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/afbe57e72d9f31ecde5fb8e54a7e0345.jpg,id:2293,цвет,бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2303,variable,МАРЦИПАН,1,visible,Рулонные жалюзи МАРЦИПАН,taxable,,1,,Рулонные жалюзи,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/197f5dafec23ff2ae9e773751bfd700d.jpg,,цвет,"белый, св. серый, магнолия",1,0,белый,Ширина рулона (м),2.8,1,0,Страна,ТУРЦИЯ,1,0,price,1936.42,0,0,custom_category_link,http://kubanzhalyuzi.ru/?p=934,0,0,tone,multitone,0,0
2304,variation,МАРЦИПАН - белый,1,visible,225,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/197f5dafec23ff2ae9e773751bfd700d.jpg,id:2303,цвет,белый,,0,,,,,,,,,,,,,,,,,,,,,
2306,variation,МАРЦИПАН - св. серый,1,visible,1608,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/f3395ea73ff5f3a32d586fdd69b9ccdd.jpg,id:2303,цвет,св. серый,,0,,,,,,,,,,,,,,,,,,,,,
2308,variation,МАРЦИПАН - магнолия,1,visible,2259,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/a6688275f362f3eb2a7a9f1244f1c065.jpg,id:2303,цвет,магнолия,,0,,,,,,,,,,,,,,,,,,,,,
2309,variable,МЕМФИС,1,visible,Рулонные жалюзи МЕМФИС,taxable,,1,,Рулонные жалюзи,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/23db9fd9a23e679532444b26b10d187d.jpg,,цвет,"белый, св. бежевый, св. коричневый",1,0,белый,Ширина рулона (м),3.0,1,0,Страна,ТУРЦИЯ,1,0,price,1829.28,0,0,custom_category_link,http://kubanzhalyuzi.ru/?p=934,0,0,tone,multitone,0,0
2310,variation,МЕМФИС - белый,1,visible,225,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/23db9fd9a23e679532444b26b10d187d.jpg,id:2309,цвет,белый,,0,,,,,,,,,,,,,,,,,,,,,
2312,variation,МЕМФИС - св. бежевый,1,visible,2261,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/e79ea39dc2c336b2799ba16dbfb6976d.jpg,id:2309,цвет,св. бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2314,variation,МЕМФИС - св. коричневый,1,visible,2868,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/054b277ba923c3cb22dc54242e105aed.jpg,id:2309,цвет,св. коричневый,,0,,,,,,,,,,,,,,,,,,,,,
2315,variable,НЕВАДА,1,visible,Рулонные жалюзи НЕВАДА,taxable,,1,,Рулонные жалюзи,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/5fe843e8e452d430253c17361d939c75.jpg,,цвет,"белый, бежевый, св.коричневый",1,0,белый,Ширина рулона (м),2.0,1,0,Страна,КИТАЙ,1,0,price,1157.78,0,0,custom_category_link,http://kubanzhalyuzi.ru/?p=934,0,0,tone,multitone,0,0
2316,variation,НЕВАДА - белый,1,visible,225,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/5fe843e8e452d430253c17361d939c75.jpg,id:2315,цвет,белый,,0,,,,,,,,,,,,,,,,,,,,,
2318,variation,НЕВАДА - бежевый,1,visible,2406,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/2955648dbf3c008cc7c7ebf4144c99d8.jpg,id:2315,цвет,бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2320,variation,НЕВАДА - св.коричневый,1,visible,2868,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/51e5d9dce82fa1a66b4997ad3b13c37c.jpg,id:2315,цвет,св.коричневый,,0,,,,,,,,,,,,,,,,,,,,,
2321,variable,НИКА,1,visible,Рулонные жалюзи НИКА,taxable,,1,,Рулонные жалюзи,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/cad97e09490647a00557fadf268d8fd2.jpg,,цвет,"белый, св. серый, св. бежевый, бежевый",1,0,белый,Ширина рулона (м),2.2,1,0,Страна,КИТАЙ,1,0,price,884.59,0,0,custom_category_link,http://kubanzhalyuzi.ru/?p=934,0,0,tone,multitone,0,0
2322,variation,НИКА - белый,1,visible,225,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/cad97e09490647a00557fadf268d8fd2.jpg,id:2321,цвет,белый,,0,,,,,,,,,,,,,,,,,,,,,
2324,variation,НИКА - св. серый,1,visible,1608,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/71ac9dabcf4d03cd0ee70504e99c8aea.jpg,id:2321,цвет,св. серый,,0,,,,,,,,,,,,,,,,,,,,,
2326,variation,НИКА - св. бежевый,1,visible,2261,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/33b74d307127ced3e2b5b1abcc9a5f37.jpg,id:2321,цвет,св. бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2328,variation,НИКА - бежевый,1,visible,2406,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/f930c5f98b02d93990d13a7e475a8053.jpg,id:2321,цвет,бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2329,variable,НОВА,1,visible,Рулонные жалюзи НОВА,taxable,,1,,Рулонные жалюзи,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/70115f2773d4a987d8ffb7db1b398689.jpg,,цвет,"белый, серый, бежевый, св. коричневый, коричневый, синий, зеленый",1,0,белый,Ширина рулона (м),2.0,1,0,Страна,ШВЕЦИЯ,1,0,price,2155.28,0,0,custom_category_link,http://kubanzhalyuzi.ru/?p=934,0,0,tone,multitone,0,0
2330,variation,НОВА - белый,1,visible,225,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/70115f2773d4a987d8ffb7db1b398689.jpg,id:2329,цвет,белый,,0,,,,,,,,,,,,,,,,,,,,,
2332,variation,НОВА - серый,1,visible,1852,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/edb2c1d194b3e58a85b9e105b0cf1665.jpg,id:2329,цвет,серый,,0,,,,,,,,,,,,,,,,,,,,,
2334,variation,НОВА - бежевый,1,visible,2406,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/6b7a81b2b09afd82fdaf1790413f31e8.jpg,id:2329,цвет,бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2336,variation,НОВА - св. коричневый,1,visible,2868,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/afd497adb6c9343d09f314805f9fbfc1.jpg,id:2329,цвет,св. коричневый,,0,,,,,,,,,,,,,,,,,,,,,
2338,variation,НОВА - коричневый,1,visible,2870,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/c6e41e00b932dae872098e866d25eccc.jpg,id:2329,цвет,коричневый,,0,,,,,,,,,,,,,,,,,,,,,
2340,variation,НОВА - синий,1,visible,5302,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/7f3ca4e7947c68f4111ff718390fca6c.jpg,id:2329,цвет,синий,,0,,,,,,,,,,,,,,,,,,,,,
2342,variation,НОВА - зеленый,1,visible,5850,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/638d1e83a807b266fa345179536e3819.jpg,id:2329,цвет,зеленый,,0,,,,,,,,,,,,,,,,,,,,,
2343,variable,ОМЕГА,1,visible,Рулонные жалюзи ОМЕГА,taxable,,1,,Рулонные жалюзи,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/a4fbdb1743582f1091239458adc79108.jpg,,цвет,"белый, белый, серый, серый, т. серый, мокрый асфальт, магнолия, кремовый, бежевый, бежевый, слоновая кость, капуччино, св. коричневый, коричневый, т. коричневый, желтый, роза, персиковый, рубин, лиловый, баклажан, св.сиреневый, голубой, деним, оливковый, св. зеленый, зеленый, т. зеленый, бирюзовый",1,0,белый,Ширина рулона (м),2.5,1,0,Страна,ТУРЦИЯ,1,0,price,843.57,0,0,custom_category_link,http://kubanzhalyuzi.ru/?p=934,0,0,tone,multitone,0,0
2344,variation,ОМЕГА - белый,1,visible,225,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/a4fbdb1743582f1091239458adc79108.jpg,id:2343,цвет,белый,,0,,,,,,,,,,,,,,,,,,,,,
2346,variation,ОМЕГА - белый,1,visible,225,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/0c3631bb4e2684cd948d332746e25eb1.jpg,id:2343,цвет,белый,,0,,,,,,,,,,,,,,,,,,,,,
2348,variation,ОМЕГА - серый,1,visible,1881,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/cf34f058ea832ab33cfc5ee8bfde9bd4.jpg,id:2343,цвет,серый,,0,,,,,,,,,,,,,,,,,,,,,
2350,variation,ОМЕГА - серый,1,visible,1881,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/ea193b3ee6c6b04d1460f57e81fe002d.jpg,id:2343,цвет,серый,,0,,,,,,,,,,,,,,,,,,,,,
2352,variation,ОМЕГА - т. серый,1,visible,1882,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/7eafd81dcbb88f689f7cb8b8a3dbf187.jpg,id:2343,цвет,т. серый,,0,,,,,,,,,,,,,,,,,,,,,
2354,variation,ОМЕГА - мокрый асфальт,1,visible,1883,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/b5a8713f7813e591d4d2679089328705.jpg,id:2343,цвет,мокрый асфальт,,0,,,,,,,,,,,,,,,,,,,,,
2356,variation,ОМЕГА - магнолия,1,visible,2258,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/71e9cd1cacffcfe427594b2c75533fc8.jpg,id:2343,цвет,магнолия,,0,,,,,,,,,,,,,,,,,,,,,
2358,variation,ОМЕГА - кремовый,1,visible,2259,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/9ff1ad216568ba442cfdb54115420d89.jpg,id:2343,цвет,кремовый,,0,,,,,,,,,,,,,,,,,,,,,
2360,variation,ОМЕГА - бежевый,1,visible,2261,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/b8869c6e06e6b507f5e5f07482f86e50.jpg,id:2343,цвет,бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2362,variation,ОМЕГА - бежевый,1,visible,2261,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/e2b613411bde457fdc0fd5482de9e1b7.jpg,id:2343,цвет,бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2364,variation,ОМЕГА - слоновая кость,1,visible,2405,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/d05825218f4a929ce80d4b4d023e558d.jpg,id:2343,цвет,слоновая кость,,0,,,,,,,,,,,,,,,,,,,,,
2366,variation,ОМЕГА - капуччино,1,visible,2748,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/b99f3f23feb78a40c0a2b10c64c80ed8.jpg,id:2343,цвет,капуччино,,0,,,,,,,,,,,,,,,,,,,,,
2368,variation,ОМЕГА - св. коричневый,1,visible,2868,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/8fdc2d7c5a4c6ed4c424b2f8f9f07ec3.jpg,id:2343,цвет,св. коричневый,,0,,,,,,,,,,,,,,,,,,,,,
2370,variation,ОМЕГА - коричневый,1,visible,2870,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/f998d7bb253c817205232eb30d5c5740.jpg,id:2343,цвет,коричневый,,0,,,,,,,,,,,,,,,,,,,,,
2372,variation,ОМЕГА - т. коричневый,1,visible,2871,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/a73100e32f1c8c781b05f782f062e3a8.jpg,id:2343,цвет,т. коричневый,,0,,,,,,,,,,,,,,,,,,,,,
2374,variation,ОМЕГА - желтый,1,visible,3465,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/c25da3e91847765cf5d64e3d00d3b22e.jpg,id:2343,цвет,желтый,,0,,,,,,,,,,,,,,,,,,,,,
2376,variation,ОМЕГА - роза,1,visible,4096,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/731eb02eb51d7c489d91b7655da661b7.jpg,id:2343,цвет,роза,,0,,,,,,,,,,,,,,,,,,,,,
2378,variation,ОМЕГА - персиковый,1,visible,4240,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/8ad5b1a767e67ca05c0c4ac36c88523b.jpg,id:2343,цвет,персиковый,,0,,,,,,,,,,,,,,,,,,,,,
2380,variation,ОМЕГА - рубин,1,visible,4830,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/d83f21a39ecd071ed1018e7c722c23ee.jpg,id:2343,цвет,рубин,,0,,,,,,,,,,,,,,,,,,,,,
2382,variation,ОМЕГА - лиловый,1,visible,4858,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/0a1590f2c7083c663ea45b0d63bf11a7.jpg,id:2343,цвет,лиловый,,0,,,,,,,,,,,,,,,,,,,,,
2384,variation,ОМЕГА - баклажан,1,visible,4966,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/7873b69d77e9e30a675e4cd755e5f311.jpg,id:2343,цвет,баклажан,,0,,,,,,,,,,,,,,,,,,,,,
2386,variation,ОМЕГА - св.сиреневый,1,visible,4967,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/19c15118b7daa2503eccf8a7fab92b70.jpg,id:2343,цвет,св.сиреневый,,0,,,,,,,,,,,,,,,,,,,,,
2388,variation,ОМЕГА - голубой,1,visible,5173,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/e076709945577895896c5e489e600b27.jpg,id:2343,цвет,голубой,,0,,,,,,,,,,,,,,,,,,,,,
2390,variation,ОМЕГА - деним,1,visible,5300,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/c17f511d7751bcae31fc24d783d68e71.jpg,id:2343,цвет,деним,,0,,,,,,,,,,,,,,,,,,,,,
2392,variation,ОМЕГА - оливковый,1,visible,5586,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/78955e72f573bd6a5d78b72b14975dca.jpg,id:2343,цвет,оливковый,,0,,,,,,,,,,,,,,,,,,,,,
2394,variation,ОМЕГА - св. зеленый,1,visible,5850,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/74aba65d49d4fe2c6333bd8fd52e5623.jpg,id:2343,цвет,св. зеленый,,0,,,,,,,,,,,,,,,,,,,,,
2396,variation,ОМЕГА - зеленый,1,visible,5853,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/7ead31f60da6ce48090b4d007415ebcd.jpg,id:2343,цвет,зеленый,,0,,,,,,,,,,,,,,,,,,,,,
2398,variation,ОМЕГА - т. зеленый,1,visible,5880,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/49828e00fa9a4bd35a668ac2445f171d.jpg,id:2343,цвет,т. зеленый,,0,,,,,,,,,,,,,,,,,,,,,
2400,variation,ОМЕГА - бирюзовый,1,visible,5992,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/73c446b07f0db5703ca10e28a8060c6f.jpg,id:2343,цвет,бирюзовый,,0,,,,,,,,,,,,,,,,,,,,,
2401,variable,ОМЕГА BLACK-OUT,1,visible,Рулонные жалюзи ОМЕГА BLACK-OUT,taxable,,1,,Рулонные жалюзи,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/a2830f325c994464c8b73a142a2fa19e.jpg,,цвет,"белый, серый, черный, бежевый",1,0,белый,Ширина рулона (м),3.0,1,0,Страна,ТУРЦИЯ,1,0,price,2146.01,0,0,custom_category_link,http://kubanzhalyuzi.ru/?p=934,0,0,tone,multitone,0,0
2402,variation,ОМЕГА BLACK-OUT - белый,1,visible,225,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/a2830f325c994464c8b73a142a2fa19e.jpg,id:2401,цвет,белый,,0,,,,,,,,,,,,,,,,,,,,,
2404,variation,ОМЕГА BLACK-OUT - серый,1,visible,1881,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/1e691fb7b6b8ce7eefb39e0346f73ac6.jpg,id:2401,цвет,серый,,0,,,,,,,,,,,,,,,,,,,,,
2406,variation,ОМЕГА BLACK-OUT - черный,1,visible,1908,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/8c7e4e10a35bf2d6b044116709f909ad.jpg,id:2401,цвет,черный,,0,,,,,,,,,,,,,,,,,,,,,
2408,variation,ОМЕГА BLACK-OUT - бежевый,1,visible,2261,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/e7d5bef8f3e39629080ce50db6095212.jpg,id:2401,цвет,бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2409,variable,ОМЕГА FR,1,visible,Рулонные жалюзи ОМЕГА FR,taxable,,1,,Рулонные жалюзи,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/a6c1599d22bdbbb6d7a6b0951a875607.jpg,,цвет,"белый, серый, бежевый",1,0,белый,Ширина рулона (м),2.5,1,0,Страна,ТУРЦИЯ,1,0,price,1339.67,0,0,custom_category_link,http://kubanzhalyuzi.ru/?p=934,0,0,tone,multitone,0,0
2410,variation,ОМЕГА FR - белый,1,visible,225,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/a6c1599d22bdbbb6d7a6b0951a875607.jpg,id:2409,цвет,белый,,0,,,,,,,,,,,,,,,,,,,,,
2412,variation,ОМЕГА FR - серый,1,visible,1881,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/4fcb4a0344629d07718037b5f8f664d1.jpg,id:2409,цвет,серый,,0,,,,,,,,,,,,,,,,,,,,,
2414,variation,ОМЕГА FR - бежевый,1,visible,2261,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/73d851d36e68f7ce196aa123570da3f7.jpg,id:2409,цвет,бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2415,variable,ОМЕГА FR BLACK-OUT,1,visible,Рулонные жалюзи ОМЕГА FR BLACK-OUT,taxable,,1,,Рулонные жалюзи,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/90f904bc73656c2e1e1d555c768ad824.jpg,,цвет,"белый, серый, бежевый",1,0,белый,Ширина рулона (м),2.5,1,0,Страна,ТУРЦИЯ,1,0,price,2419.47,0,0,custom_category_link,http://kubanzhalyuzi.ru/?p=934,0,0,tone,multitone,0,0
2416,variation,ОМЕГА FR BLACK-OUT - белый,1,visible,225,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/90f904bc73656c2e1e1d555c768ad824.jpg,id:2415,цвет,белый,,0,,,,,,,,,,,,,,,,,,,,,
2418,variation,ОМЕГА FR BLACK-OUT - серый,1,visible,1881,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/df2b41c16d843d3ecec09a1bd8df2052.jpg,id:2415,цвет,серый,,0,,,,,,,,,,,,,,,,,,,,,
2420,variation,ОМЕГА FR BLACK-OUT - бежевый,1,visible,2261,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/8361af03db9766d0eb146f6a2b77e6a5.jpg,id:2415,цвет,бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2421,variable,ОРБИТА BLACK-OUT,1,visible,Рулонные жалюзи ОРБИТА BLACK-OUT,taxable,,1,,Рулонные жалюзи,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/8ff7cbee69cd15e30c1acb917e5090e0.jpg,,цвет,"белый, бежевый",1,0,белый,Ширина рулона (м),2.6,1,0,Страна,КИТАЙ,1,0,price,1983.59,0,0,custom_category_link,http://kubanzhalyuzi.ru/?p=934,0,0,tone,multitone,0,0
2422,variation,ОРБИТА BLACK-OUT - белый,1,visible,225,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/8ff7cbee69cd15e30c1acb917e5090e0.jpg,id:2421,цвет,белый,,0,,,,,,,,,,,,,,,,,,,,,
2424,variation,ОРБИТА BLACK-OUT - бежевый,1,visible,2746,taxable,parent,0,1,,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/48453d9e49268f1a6a1f4ea616de737d.jpg,id:2421,цвет,бежевый,,0,,,,,,,,,,,,,,,,,,,,,
2425,variable,ОСЛО BLACK-OUT,1,visible,Рулонные жалюзи ОСЛО BLACK-OUT,taxable,,1,,Рулонные жалюзи,http://kubanzhalyuzi.ru/wp-content/uploads/shop/rulon/images/13031422966dffc94628daa04eb8c58b.jpg,,цвет,"св. серый, магнолия, св. бежевый",1,0,св. серый,Ширина рулона (м),2.2,1,0,Страна,КИТАЙ,1,0,price,1465.28,0,0,custom_category_link,http://kubanzhalyuzi.ru/?p=934,0,0,tone,multitone,0,0
